# scheme: StandardCentral
# effective_scheme: StandardCentral
# xGrid: 200
# tGrid: 0
# r: 0.05
# q: 0
# sigma: 0.001
# strike: 100
# maturity: 1
# mMatrixPolicy: None
# mesh: Uniform1dMesher
node,S,lower,upper
116,112.181061982167,-3.57836499054521,3.59897106379941
117,112.965277657619,-3.57836499054521,3.59897106379941
118,113.754975490351,-3.57836499054521,3.59897106379941
119,114.550193804066,-3.57836499054521,3.59897106379941
120,115.350971190373,-3.57836499054521,3.59897106379941
121,116.157346510661,-3.57836499054521,3.59897106379941
122,116.969358897984,-3.57836499054521,3.59897106379941
123,117.787047758961,-3.57836499054521,3.59897106379941
124,118.610452775688,-3.57836499054521,3.59897106379941
125,119.439613907662,-3.57836499054521,3.59897106379941
126,120.274571393723,-3.57836499054521,3.59897106379941
127,121.115365754007,-3.57836499054521,3.59897106379941
128,121.962037791909,-3.57836499054521,3.59897106379941
129,122.814628596065,-3.57836499054521,3.59897106379941
130,123.673179542348,-3.57836499054521,3.59897106379941
131,124.537732295874,-3.57836499054521,3.59897106379941
132,125.408328813023,-3.57836499054521,3.59897106379941
133,126.285011343476,-3.57836499054521,3.59897106379941
134,127.167822432267,-3.57836499054521,3.59897106379941
135,128.056804921845,-3.57836499054521,3.59897106379941
136,128.952001954157,-3.57836499054521,3.59897106379941
137,129.853456972737,-3.57836499054521,3.59897106379941
138,130.761213724815,-3.57836499054521,3.59897106379941
139,131.675316263446,-3.57836499054521,3.59897106379941
140,132.595808949638,-3.57836499054521,3.59897106379941
141,133.522736454515,-3.57836499054521,3.59897106379941
142,134.456143761477,-3.57836499054521,3.59897106379941
143,135.396076168387,-3.57836499054521,3.59897106379941
144,136.342579289768,-3.57836499054521,3.59897106379941
145,137.295699059017,-3.57836499054521,3.59897106379941
146,138.255481730636,-3.57836499054521,3.59897106379941
147,139.221973882472,-3.57836499054521,3.59897106379941
148,140.195222417981,-3.57836499054521,3.59897106379941
149,141.175274568505,-3.57836499054521,3.59897106379941
150,142.162177895561,-3.57836499054521,3.59897106379941
151,143.155980293151,-3.57836499054521,3.59897106379941
152,144.156729990087,-3.57836499054521,3.59897106379941
